Gender,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,TechSupport_No internet service,TechSupport_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card,PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,1,0,0,0.2816947722517915,1,1,-0.24157317325376315,0.07128060298656334,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,1,0,-1.3200157570282633,1,1,0.6741206603146797,-0.9827926140524832,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1,0,0,1,-0.5434288337409641,1,1,-1.9828800797728268,-1.1544641827960977,0,0,1,0,1,1,0,1,0,1,0,1,0,0
1,1,0,0,0.47584150307361633,1,0,-0.12248335413189801,0.290316781561182,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,0,0,0,-0.20367205480277056,1,1,0.45120894759939384,0.03586450829483914,1,0,1,1,0,0,1,0,0,0,0,0,1,0
1,0,1,1,0.9126716474227222,1,0,1.1577322014281506,1.6140796185159811,1,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0,0,1,-1.1744057089118947,1,1,-1.943183473398872,-1.3262825258385116,0,0,0,0,1,1,0,1,0,0,1,1,0,0
1,0,0,0,0.7185249166008973,1,0,-0.5988426306193577,0.17146221604470369,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.08754804142996668,1,1,0.09355779209558766,0.10188576232875945,1,0,0,0,0,0,1,0,1,1,0,0,0,1
0,1,1,0,-0.05806200668640195,1,1,0.2660853505670078,0.9222888595943964,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,1,-0.300745420213683,1,1,-0.8870247249687426,-0.6849495091929949,1,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,-0.10659868939185815,1,0,1.485229204013279,0.6185910910383637,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0,0,1,1,-0.25220873750822675,1,1,-0.5461682875462254,-0.46341816753879034,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,0,-1.3685524397337194,1,0,-1.105737758163706,-1.2861968340109176,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0,1,0,1.0582816955390908,1,1,0.7336655698756122,1.4707898502920123,0,0,1,1,0,0,0,0,0,0,0,1,0,0
1,0,1,0,0.621451551189985,1,0,-0.989319826009319,-0.19437000566964163,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1,0,1,1,-0.25220873750822675,1,1,0.9287133185014872,0.17663736909865937,1,0,1,1,0,0,1,0,0,0,0,0,0,0
1,1,0,0,-0.6890388818573326,1,1,-1.9408932845696054,-1.1985943219683797,0,0,0,0,1,1,0,1,0,0,0,0,1,0
1,0,0,0,1.1553550609500032,1,1,-0.9561120879849528,0.156491237567189,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,-0.300745420213683,1,1,-0.534717343399892,-0.4701752213686926,0,0,1,0,0,0,0,0,1,0,1,1,0,0
1,0,1,0,-0.8831856126791574,1,0,-2.1126574467646027,-1.2565321173980646,0,0,1,0,1,1,0,1,0,0,1,0,1,0
0,0,1,0,0.13608472413542289,0,0,1.6665358196635542,1.0254113947136607,1,1,0,1,0,0,0,0,0,1,0,0,1,0
1,0,1,0,-1.1258690262064386,1,0,-1.9687572486590161,-1.3134316205658736,0,0,0,0,1,1,0,1,0,0,0,0,1,0
0,0,1,0,-1.222942391617351,1,1,0.3748693199571727,-0.9394507072256042,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,-1.5626991705555444,1,1,-0.8877881212451647,-1.3142850859329651,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0.3787681376627039,1,1,-1.9893689481224155,-0.8973264834702442,0,0,0,0,1,1,0,1,0,1,0,0,0,0
0,0,0,0,0.6699882338954412,1,0,1.4634724101352459,1.571373733650565,0,0,1,1,0,0,0,0,1,0,0,0,0,1
1,0,0,0,1.6407218880045653,1,1,-0.4270784684243602,0.902294938446866,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-1.222942391617351,1,0,-1.9363129069110718,-1.3121650127280882,0,0,0,0,1,1,0,1,0,0,1,0,0,1
0,0,0,0,0.8155982820118097,1,1,-0.6797626359201123,0.1819212438554294,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,-1.1744057089118947,1,0,0.16913402346138673,-0.9718389024939531,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,1.0097450128336345,1,1,-1.9702840412118603,-0.8003467245599819,0,0,0,0,1,1,0,1,0,0,1,1,0,0
0,0,0,0,0.8155982820118097,0,1,0.4065502654286944,1.0018405295435433,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1,0,1,1,-0.3492821029191392,1,1,1.0222293623632077,0.09455791955908267,0,0,0,1,0,0,0,0,0,1,0,1,0,0
0,0,1,0,-0.300745420213683,1,0,-0.29462921446510687,-0.38829690697932195,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1,0,1,0,-1.465625805144632,1,1,0.1809666657459311,-1.1777741158794612,0,0,1,1,0,0,1,0,0,1,0,0,0,1
1,0,0,0,-1.1258690262064386,1,1,1.6680626122163984,-0.6502020529735781,0,0,0,1,0,0,1,0,1,0,0,0,0,0
1,0,0,0,0.3787681376627039,1,0,0.8733670884608767,0.8473361176742901,0,0,1,1,0,0,1,0,0,1,0,0,0,1
1,0,1,0,-0.10659868939185815,1,1,-0.21256411474971892,-0.1587310314871484,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-1.5626991705555444,1,1,-2.047768763268715,-1.3786537700841093,1,0,1,0,1,1,0,1,0,0,0,1,0,0
0,0,1,1,-0.4463554683300516,1,1,-0.3877635601886165,-0.5015794852265729,0,0,0,0,0,0,1,0,1,1,0,0,0,1
0,0,0,0,0.7670615993063535,1,0,0.041646845298877314,0.6693532540823116,1,0,1,1,0,0,1,0,0,0,0,0,1,0
1,0,1,0,-1.3685524397337194,1,0,0.329828939648262,-1.1202548990056114,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0,1,0,0,-0.8346489299737012,1,0,1.2042993742899053,-0.38826972655361847,1,0,0,1,0,0,0,0,0,1,0,0,1,0
0,0,1,0,-0.5919655164464203,1,1,-0.9751969948955082,-0.7855225203812664,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,1,-1.3200157570282633,1,0,0.1756228918109756,-1.0586205656802439,1,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,1.1553550609500032,0,0,-2.108840465382492,-0.8538160580040032,0,1,0,0,1,1,0,1,0,0,0,0,1,0
0,0,1,0,-0.15513537209731437,1,1,-1.9187547925533612,-0.9765248078852449,0,0,0,0,1,1,0,1,0,0,0,0,1,0
0,0,0,1,0.03901135872451047,1,0,-0.7721335853671999,-0.36147526289506,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,0,1.6892585707100214,1,1,-0.4912037556438259,0.8810398455466907,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0,1,-1.7083092186719129,1,1,0.2462370473800299,-1.3716466563377345,1,0,1,1,0,0,0,0,0,0,0,0,0,1
0,0,1,1,-0.5919655164464203,1,1,0.5641915965098808,-0.33461556621481314,0,0,0,1,0,0,0,0,0,0,1,1,0,0
0,0,0,1,1.543648522593653,1,1,-0.1896622264570528,1.1309638598908223,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0.5243781857790726,1,1,0.8000810459243444,0.9691642217627371,0,0,1,1,0,0,1,0,1,1,0,0,0,0
0,0,1,0,-0.6890388818573326,1,0,0.8439763318186212,-0.3162742149500582,0,0,1,1,0,0,0,0,0,0,0,0,1,0
0,1,0,0,-0.5434288337409641,1,1,-1.090469832635262,-0.9279207706421588,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,1,0.13608472413542289,1,1,0.40273328404658354,0.31433884179797855,1,0,0,0,0,0,1,0,1,0,0,0,1,0
0,1,1,1,-1.6597725359664568,1,0,0.2336410088190635,-1.3324959711543427,1,0,0,1,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0.47584150307361633,0,0,-1.0893247382206286,-0.30696763718916315,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1,0,0,0,-1.3200157570282633,1,0,1.0508567227290406,-0.9841570714228014,0,0,0,1,0,0,1,0,0,1,0,0,0,1
0,0,1,0,0.5729148684845288,1,1,-0.44272809209101566,0.14795114781113392,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,0.7670615993063535,1,1,-0.3923439378471497,0.33796950390464403,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,0.621451551189985,1,1,0.02179854211189997,0.48624959828778447,1,0,0,1,0,0,0,0,1,1,0,0,1,0
0,0,0,0,0.6699882338954412,1,1,1.0913167253794178,1.3216128018606548,0,0,1,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.621451551189985,1,0,-2.104260087723959,-0.9517960565801561,0,0,0,0,1,1,0,1,0,0,0,0,1,0
1,0,0,0,-1.1744057089118947,1,1,1.413469954029591,-0.7592173043853718,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,0,1.106818378244547,1,0,-2.127543674154836,-0.8479994469034438,0,0,0,0,1,1,0,1,0,1,0,1,0,0
1,1,1,0,-0.20367205480277056,1,0,0.26684874684342985,-0.06480635242596512,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0.8155982820118097,1,1,-1.9672304561061715,-0.8112134587562607,0,0,0,0,1,1,0,1,0,0,0,0,1,0
0,0,0,1,0.08754804142996668,1,1,0.1565379849004203,0.166885032356226,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1,0,0,1,0.5243781857790726,1,1,1.1787255990297612,1.1901900074988552,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,0,0,0,1.106818378244547,0,0,-0.0957644844571205,0.8527178419635931,1,1,0,1,0,0,0,0,0,0,1,0,1,0
0,0,0,1,1.592185205299109,1,1,-0.7545754710094891,0.653931080538118,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,0,1,-1.3200157570282633,1,1,0.5691536723066256,-0.993153792330676,1,0,1,1,0,0,1,0,0,0,0,0,0,1
0,0,0,0,-1.6597725359664568,1,1,1.1573505032899392,-1.3010210381896332,0,0,1,1,0,0,1,0,0,0,1,0,0,1
1,0,1,0,1.6407218880045653,1,0,0.9248963371193758,2.27809741845368,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1,0,1,0,-0.05806200668640195,1,0,0.0660755261443881,-0.03467956857615154,1,0,1,1,0,0,0,0,0,0,0,0,1,0
1,0,1,1,-1.1744057089118947,1,1,0.02065344769726661,-0.9959044514118752,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1,1,0,1,-0.6405021991518765,1,1,-2.0458602725776593,-1.1554426781214255,0,0,1,0,1,1,0,1,0,0,1,0,0,1
1,1,1,0,-0.05806200668640195,1,1,1.1333035205826398,0.9466479571099172,1,0,1,1,0,0,1,0,0,0,0,0,0,0
0,0,1,0,1.0582816955390908,1,1,-1.9008149800574394,-0.7093629675599225,0,0,0,0,1,1,0,1,0,0,0,0,0,0
0,0,0,0,0.08754804142996668,1,0,-2.00463687365086,-0.9901150207370193,1,0,0,0,1,1,0,1,0,0,0,0,0,1
0,0,1,1,-0.8831856126791574,1,0,-0.9492415214971527,-1.001188326168645,0,0,0,0,0,0,0,0,1,1,0,1,0,0
0,1,0,0,-0.05806200668640195,1,1,-0.16637864002617536,-0.14301530934535653,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,-0.15513537209731437,1,1,0.47792781727417133,0.09126908804895316,0,0,1,1,0,0,0,0,1,1,0,1,0,0
0,0,0,0,0.9126716474227222,1,0,0.14470534261587595,0.9068558138799213,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1,0,0,1,1.2038917436554595,0,1,1.1294865392005284,1.9693549628870683,1,1,0,1,0,0,1,0,0,0,0,0,0,0
0,0,1,1,0.2331580895463353,1,0,0.0011868426485000265,0.2738508796699722,1,0,1,1,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0.5729148684845288,1,1,0.8748938810137209,1.0453998797760509,0,0,1,1,0,0,0,0,1,0,0,1,0,0
0,0,0,0,-0.4948921510355078,1,0,-1.9057770558541836,-1.1625041527192075,0,0,0,0,1,1,0,1,0,0,1,0,0,0
0,0,0,1,-1.271479074322807,1,1,-0.39883280619673855,-1.0771141273289384,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,0,1,0,-0.05806200668640195,0,1,-1.0263445454157962,-0.07577093615477652,0,1,0,0,0,0,1,0,1,0,0,0,1,0
0,0,1,1,1.0097450128336345,1,1,0.15539289048578694,0.9440386362423764,0,0,1,1,0,0,1,0,0,0,1,0,1,0
0,0,0,0,-1.5141624878500881,1,0,-1.9420383789842386,-0.11273087902646238,1,0,1,0,1,1,0,1,0,0,0,1,0,0
0,0,0,0,-1.1744057089118947,1,1,-2.1363227313336917,-1.3557134907903141,0,0,1,0,1,1,0,1,0,0,0,1,0,0
0,0,0,0,0.3302314549572477,1,0,-1.9344044162200165,-0.9542096783826312,0,0,1,0,1,1,0,1,0,0,1,1,0,0
0,0,0,0,1.106818378244547,1,1,0.4550259289815047,1.3146872293913907,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1,0,1,0,1.6892585707100214,1,0,-0.15759958284731979,1.281304230542292,0,0,0,0,0,0,1,0,1,0,1,1,0,0
0,1,1,0,-1.3200157570282633,1,1,1.6344731760538214,-0.7990311919559302,0,0,1,1,0,0,0,0,0,0,1,0,1,0
1,0,0,0,-0.8346489299737012,1,1,-0.07744297382298727,-0.7206645885674581,1,0,0,1,0,0,0,0,0,1,0,0,1,0
1,0,1,0,0.13608472413542289,1,0,-0.09690957887175386,0.09739011991739248,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,-1.5626991705555444,1,1,1.3943850471190355,-1.2239210426389464,0,0,1,1,0,0,1,0,0,0,1,0,0,0
1,0,1,0,-1.465625805144632,0,1,-0.7060998074566786,-1.3234340172247796,0,1,0,0,0,0,1,0,1,1,0,0,1,0
0,0,0,1,-1.5626991705555444,1,0,0.1088257176240321,-1.2261552736317782,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0,0,0,0,-1.028795660795526,1,1,-2.000438194130538,-1.2848160683851773,1,0,1,0,1,1,0,1,0,0,0,1,0,0
0,1,0,0,1.6892585707100214,1,0,0.26112327477026304,1.6426353737601296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0.5729148684845288,1,1,1.0050529461437083,1.1349158937881185,0,0,1,1,0,0,1,0,0,0,1,0,1,0
0,0,0,0,-0.8831856126791574,1,0,-0.3160043102049283,-0.8087835286983635,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,1,1,0,-1.4170891224391757,1,0,1.6069909101026219,-1.0225901933676194,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0,1,-0.8831856126791574,1,1,0.7218329275910679,-0.5225573377845719,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,1,1,0,0.3302314549572477,1,1,1.3100297585743814,1.1035605546965046,1,0,0,1,0,0,0,0,1,0,1,0,0,1
1,0,1,1,-1.6597725359664568,1,1,1.000472568485175,-1.3772132075218215,1,0,1,1,0,0,0,0,0,1,0,0,1,0
1,0,0,0,0.8155982820118097,1,0,0.6477834887781134,1.1712017621023563,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,0,0,0.2816947722517915,1,0,0.4889970632822931,0.4998398111395589,1,0,0,1,0,0,0,0,1,1,0,0,0,1
1,1,0,0,-0.300745420213683,0,1,-1.8851653563907838,-1.0717052226139323,0,1,0,0,1,1,0,1,0,0,0,1,0,0
1,0,1,0,1.0097450128336345,1,0,0.8172574621438442,1.482917756240936,1,0,1,1,0,0,1,0,0,0,1,1,0,0
0,0,1,0,-0.05806200668640195,1,1,1.1042944620785955,2.2906547751287185,0,0,0,1,0,0,1,0,1,1,0,0,0,1
0,0,1,0,0.7185249166008973,1,1,1.121852576436306,1.4518287853212166,1,0,1,1,0,0,0,0,0,0,0,1,0,0
1,0,0,0,1.2038917436554595,1,0,-2.092427445439414,-0.830033185513398,0,0,0,0,1,1,0,1,0,0,0,0,1,0
1,0,0,0,0.7670615993063535,1,1,-0.6404477276843684,0.17765391701997205,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,-0.05806200668640195,1,0,-0.14996562008309758,-0.10572920136522813,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0,0,1,0,0.18462140684087908,1,1,-0.4629580934162043,-0.09365022018257113,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,0,-1.222942391617351,1,0,-2.008835553171182,-1.3181447063828688,0,0,0,0,1,1,0,1,0,1,0,0,0,1
1,1,0,0,0.5243781857790726,1,1,-0.21790788868467442,0.31575766001970385,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,-0.4948921510355078,1,0,-0.9855028446272078,-0.7751232895070886,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,1,1,-1.3200157570282633,1,1,1.0623076668753741,-0.9638206769114062,1,0,1,1,0,0,1,0,0,0,0,0,0,1
1,0,1,0,1.349501791771828,1,1,1.2886546628345594,2.255804033291629,0,0,1,1,0,0,1,0,0,0,0,0,1,0
1,0,0,0,-1.1258690262064386,1,1,0.3050185606645404,-0.8967720027858919,1,0,0,1,0,0,0,0,1,0,1,0,1,0
0,0,0,0,0.7185249166008973,1,1,-0.4244065814568824,0.35408206026170774,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,0.47584150307361633,1,0,-2.030592347049215,-0.920293943189743,1,0,0,0,1,1,0,1,0,0,0,0,0,0
1,0,0,1,0.5729148684845288,1,1,-0.24042807883912978,0.3127297605963284,1,0,1,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0.03901135872451047,1,1,1.553171472614856,0.8119472034082698,0,0,1,1,0,0,1,0,0,0,0,0,0,0
0,0,1,1,1.4465751571827405,1,1,-0.21256411474971892,1.0239110352148246,0,0,1,0,0,0,1,0,0,0,1,1,0,0
1,0,0,0,-0.3978187856245954,1,1,-0.08125995520509867,-0.3478633057027228,1,0,0,1,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0.3302314549572477,1,0,1.156205408875306,0.9578245481592161,1,0,0,1,0,0,1,0,1,1,0,0,0,1
0,0,1,0,-1.3685524397337194,1,0,0.7451165140219452,-1.083621121242368,1,0,1,1,0,0,1,0,1,0,0,0,1,0
1,0,1,0,0.08754804142996668,1,1,0.3744876218189614,0.26630015740952634,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1,0,0,1.0097450128336345,1,1,0.8325253876722881,1.551097136075718,0,0,1,1,0,0,0,0,0,0,1,0,0,1
1,0,0,0,1.349501791771828,1,0,0.8592442573470657,1.9231971639573018,0,0,1,1,0,0,1,0,0,0,1,1,0,0
1,0,1,1,-1.222942391617351,1,1,-0.1805014711399859,-1.0265639716054782,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0,1,0,-0.20367205480277056,1,1,-0.1068337304652428,-0.17114161386338878,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,1,0,1.6407218880045653,1,0,0.4805997042416488,1.856529015791637,0,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,1,1.349501791771828,1,0,1.5901961920213332,2.5338597882389338,0,0,0,1,0,0,0,0,1,1,0,0,0,1
1,0,1,1,-1.6112358532610005,1,0,1.4691978822084126,-1.2903717473989829,0,0,1,1,0,0,0,0,1,0,1,0,1,0
0,0,0,0,0.9612083301281784,1,1,0.18211176016056443,0.9224899947446027,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,-1.222942391617351,1,1,-0.1175212783351538,-1.0048685558089057,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,1.6892585707100214,0,1,0.3092172401848626,1.7512646631269329,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,1,-1.6597725359664568,1,1,-1.9023417726102834,-1.4454306399525882,1,0,0,0,1,1,0,1,0,0,0,0,1,0
0,0,1,0,-0.10659868939185815,1,1,1.1367388038265394,0.46919659920137796,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,0,1,0,-0.786112247268245,1,1,-0.3312722357333727,-0.11273087902646238,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,0,0,1,0.13608472413542289,1,0,-0.15034731822130887,0.03232018078309638,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,1,1,-1.5141624878500881,1,1,0.09737477347769904,-1.2464155629512035,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0,1,0,1.6892585707100214,1,1,-2.0256302712524707,-0.6621560041979989,0,0,1,0,1,1,0,1,0,0,0,0,0,1
1,0,0,1,1.2038917436554595,1,1,1.3462910817044367,2.206216064638074,0,0,1,1,0,0,1,0,1,1,0,0,0,0
0,0,1,0,1.0097450128336345,0,0,1.4440058050864797,2.0112997958327847,0,1,0,1,0,0,0,0,1,1,0,0,0,0
0,0,0,0,1.349501791771828,1,0,0.11645968038825433,1.231009570820445,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,1,1,-1.5626991705555444,1,0,1.239797301143538,-1.1908696449834313,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,1,0,1.0097450128336345,1,0,0.7974091589568664,1.4793516843886303,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,1,-1.222942391617351,1,0,0.07943496098177712,-0.9969590519291729,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1.592185205299109,1,1,-0.5934988566844025,0.7594835457152797,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,1,0,1.0097450128336345,1,1,-0.025150328888066176,0.8270975726954278,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,0,0,-1.222942391617351,1,1,0.5767876350708473,-0.958373719600415,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,1,0,-1.5141624878500881,0,1,0.9084833171762985,-1.2046501208151303,1,1,0,1,0,0,0,0,0,0,1,0,0,0
1,0,0,0,1.6407218880045653,1,0,-2.090518954748359,-0.668108517427076,1,0,1,0,1,1,0,1,0,0,0,0,1,0
1,0,1,0,-1.6597725359664568,1,0,-0.10378014535955403,-1.398924931573816,1,0,1,1,0,0,1,0,0,0,0,1,0,0
1,0,1,0,-0.10659868939185815,0,1,1.2375071123142711,0.4938329370590745,0,1,0,1,0,0,0,0,1,0,0,0,1,0
0,0,0,0,-0.9317222953846137,1,1,-0.20073147246517456,-0.8570396564924442,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,0.47584150307361633,1,1,-0.7045730149038341,-0.012859122821342342,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,-0.4463554683300516,1,1,1.029481626989219,-0.00338946250622613,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1.543648522593653,1,0,0.01683646631515577,1.3000695964480218,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1,0,0,1,1.6407218880045653,1,1,1.152388427493195,2.545449521758927,0,0,1,1,0,0,1,0,0,0,0,0,0,0
1,0,1,0,1.7377952534154777,1,0,-0.0011033461807661519,1.4898813813061849,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1,0,1,0,-0.05806200668640195,1,0,-0.8900783100744314,0.34814041920291205,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,-1.4170891224391757,1,1,-0.11255920253840906,-1.2369622108915093,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0,1,0,1.4951118398881966,1,1,-0.39425242853820514,0.9138357472005927,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,0,0,1,-0.6890388818573326,1,1,-1.039703980253185,-0.8884167399246209,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,1.592185205299109,1,1,-0.2812697796277178,-0.11273087902646238,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,0,-0.15513537209731437,1,1,-1.0347419044564405,-0.6611340201915454,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,1.4465751571827405,1,0,0.41876460585145003,1.6226414526125992,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0,0,-0.3978187856245954,1,1,0.8882533158511099,0.017218736262204777,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0,0,0,1,-0.05806200668640195,1,1,0.41532932260754996,0.16626531865018518,1,0,1,1,0,0,1,0,1,0,0,0,0,0
0,0,0,0,-1.1744057089118947,1,0,0.20692213914428598,-0.9509099747022205,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,0.5243781857790726,1,1,-0.10339844722134273,0.3504453193025729,1,0,1,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0,1.2524284263609156,1,1,1.3027774939483705,2.213652629110565,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,1,1,0,-0.9317222953846137,1,0,-1.9065404521306055,-1.1907446150251946,1,0,1,0,1,1,0,1,0,0,0,0,0,0
0,0,1,1,-0.15513537209731437,0,1,-0.5183043234568144,-0.3739728226335518,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,-0.9317222953846137,1,1,-1.000770770155652,-0.9882939322148816,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,-0.5919655164464203,0,1,0.5248766882741369,-0.34273707741503356,1,1,0,1,0,0,0,0,1,0,0,1,0,0
1,0,1,1,0.6699882338954412,1,0,-0.3953975229528385,0.23760850003686032,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1,0,0,1,0.621451551189985,1,0,-0.22248826634320787,0.3700424062348317,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,0.8155982820118097,1,1,0.5252583864123482,1.0861215935651076,0,0,1,1,0,0,1,0,0,0,0,1,0,0
0,1,1,0,0.8155982820118097,1,0,-0.7473232063834778,0.10840906449761117,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1,0,1,0,1.3009651090663719,1,1,-0.3919622397089387,0.7428110725887228,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,1,1.592185205299109,1,1,-0.021333347505954794,1.3136761175552187,0,0,1,1,0,0,0,0,0,0,0,0,1,0
0,0,1,1,-0.7375755645627888,1,1,0.2019600633475418,-0.5565219977437266,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0.03901135872451047,1,0,0.34738705400597314,0.23782050735734794,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,1,1,1,1.543648522593653,1,1,-1.9928042313663157,-0.6151229955605778,0,0,1,0,1,1,0,1,0,0,0,0,0,1
1,0,0,0,-1.271479074322807,1,1,-0.8370222688630877,-1.2351900471356378,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1,0,0,0,-1.5141624878500881,1,0,-2.1241083909109357,-1.3534575154569195,1,0,0,0,1,1,0,1,0,0,0,0,0,0
1,0,1,1,-1.5141624878500881,1,1,-0.07667957754656522,-1.2113528137936256,0,0,1,1,0,0,1,0,0,0,1,0,0,1
1,0,1,0,-0.20367205480277056,1,0,0.14775892772156474,-0.13660616496445974,1,0,1,0,0,0,1,0,0,0,0,1,0,0
1,0,0,0,-0.6890388818573326,1,1,0.02370703280295539,-0.5618058725004964,0,0,0,0,0,0,0,0,1,1,0,0,0,0
